[map]
l1* l0 739.894587086566
l2 l0 357.99441336423115
l2 l1 549.8254268401926
l3 l0 421.5234275814335
l3 l1 651.835868911799
l3 l2 625.4486389784536
l4 l0 707.0855676649044
l4 l1 51.24451190127583
l4 l2 539.8685025077866
l4 l3 602.269042870377
l5 l0 418.2343840479881
l5 l1 329.07749847110483
l5 l2 346.69871646719434
l5 l3 381.69359439215117
l5 l4 291.3863414781139
l6 l0 200.0399960007998
l6 l1 620.4546719946591
l6 l2 416.24992492491816
l6 l3 233.1222855069845
l6 l4 579.2495144581478
l6 l5 293.5166094107793
l7 l0 277.24537868105216
l7 l1 617.4082927852525
l7 l2 93.17188417113823
l7 l3 594.0614446334655
l7 l4 601.6851336039474
l7 l5 372.44731170999205
l7 l6 370.25531731495767

[distr]
o0 l4 0.09650790674714967 l2 0.9034920932528504 
o1 l1 1.0 
o2 l2 0.1291969075981094 l0 0.010038398847467246 l7 0.12992857920409792 l4 0.2715805454641636 l3 0.21570934419909793 l5 0.24354622468706374 
o3 l6 0.767112139396234 l3 0.23288786060376596 
o4 l0 1.0 
o5 l3 0.789375051718424 l0 0.2106249482815759 
o6 l3 0.4033123233067532 l1 0.10972707604457188 l0 0.17760544042914095 l6 0.30935516021953413 
o7 l1 1.0 
