[map]
l1* l0 428.1226459789297
l2 l0 51.19570294468082
l2 l1 376.9403135776273
l3 l0 233.97649454592656
l3 l1 345.950863563021
l3 l2 206.8864422817503
l4 l0 473.7858165880443
l4 l1 439.4360021664133
l4 l2 447.82585901218346
l4 l3 241.0850472343733
l5 l0 535.5641884965797
l5 l1 382.0052355662158
l5 l2 499.8599803945101
l5 l3 306.41475160311717
l5 l4 130.01538370516005
l6 l0 161.01242188104618
l6 l1 575.127811881846
l6 l2 207.15211801958483
l6 l3 302.04966479041155
l6 l4 510.3920062069938
l6 l5 602.2524387663366
l7 l0 307.6946538372092
l7 l1 696.3368437760564
l7 l2 348.73629005310016
l7 l3 379.8855090681928
l7 l4 535.8852489106226
l7 l5 648.2352967865912
l7 l6 151.81897114655993

[distr]
o0 l0 0.000991037035141456 l1 0.183747077189928 l4 0.3970212237181367 l6 0.4182406620567938 
o1 l1 0.4182883911018124 l4 0.18251167137318294 l7 0.027679347769476635 l3 0.07730676368002912 l2 0.2942138260754989 
o2 l3 0.11035200984163496 l0 0.2195366165153816 l7 0.35963645175305214 l2 0.0408872892298788 l6 0.2524465973609559 l5 0.017141035299096722 
o3 l4 0.12344915627318591 l5 0.4609978871341515 l7 0.4155529565926626 
o4 l4 0.20390836570856327 l6 0.10771933513024612 l3 0.01740343891116941 l5 0.169004137423335 l2 0.0577009785120177 l7 0.13382543567865746 l1 0.18363608890752664 l0 0.12680221972848446 
o5 l1 0.10026852625077334 l2 0.18240539916801088 l6 0.11340451980296032 l3 0.2369966697093573 l0 0.13263314592128211 l7 0.027460590109377195 l4 0.206831149038239 
o6 l3 0.14356799987396857 l1 0.8564320001260314 
o7 l0 0.027848249859335244 l3 0.0018303315833042627 l2 0.10159170755273988 l6 0.8687297110046207 
