[map]
l1* l0 323.2228333518534
l2 l0 470.02659499224086
l2 l1 271.8308297452664
l3 l0 259.3838853899756
l3 l1 319.97656164163027
l3 l2 573.8196580808294
l4 l0 576.2751079128788
l4 l1 345.059415173677
l4 l2 574.3256915722994
l4 l3 389.3545941683493
l5 l0 249.8039231077046
l5 l1 241.42286552851616
l5 l2 234.71898091121648
l5 l3 425.38688273147307
l5 l4 583.9152335741893
l6 l0 436.1765697512878
l6 l1 209.74508337503408
l6 l2 463.2763753959401
l6 l3 282.93108701590216
l6 l4 145.09651959988565
l6 l5 442.86792613599823
l7 l0 465.001075267574
l7 l1 339.4775397577872
l7 l2 103.9471019317037
l7 l3 612.8702962291451
l7 l4 663.9013480932239
l7 l5 215.25798475317936
l7 l6 543.5034498510566

[distr]
o0 l4 0.4981570861528587 l0 0.24671247357476433 l6 0.05413106947931029 l7 0.059383326190559686 l5 0.10106684962693421 l3 0.0405491949755727 
o1 l4 0.0043936400108392755 l7 0.02382245234228723 l6 0.10777054198226865 l3 0.10213606639852173 l5 0.47330077686688016 l0 0.10058750848432486 l1 0.14602130010720682 l2 0.041967713807671184 
o2 l4 0.430807323822793 l1 0.06284271631657569 l7 0.5063499598606312 
o3 l5 0.049786507617624466 l1 0.014518760964490639 l6 0.35410629523338943 l7 0.034001492693350094 l4 0.5023178300668125 l2 0.04526911342433285 
o4 l4 1.0 
o5 l5 0.44333283295517006 l2 0.0018852504394707202 l6 0.20341876179475174 l0 0.35136315481060754 
o6 l0 0.5223973066939738 l3 0.17373118124964249 l7 0.30387151205638385 
o7 l1 0.3827179391490281 l4 0.4708874624355158 l7 0.14639459841545616 
