[map]
l1* l0 55.14526271584895
l2 l0 124.57929201917949
l2 l1 88.14193099768123
l3 l0 123.3288287465668
l3 l1 175.524927004685
l3 l2 213.78961621182634
l4 l0 212.6805115660577
l4 l1 211.4426636230257
l4 l2 148.35430563350698
l4 l3 218.82641522448793
l5 l0 136.69308687713507
l5 l1 191.52545522723605
l5 l2 251.7876089087785
l5 l3 68.15423684555495
l5 l4 282.70479302622374
l6 l0 99.35793878699377
l6 l1 80.50465825031493
l6 l2 162.43152403397562
l6 l3 214.44346574330496
l6 l4 291.8098696069069
l6 l5 203.9730374338726

[distr]
o0 l6 0.2722667134797552 l1 0.44872839713950835 l4 0.03748194391825099 l0 0.1466593837520453 l5 0.09486356171044018 
o1 l6 0.5509345456051147 l0 0.4490654543948853 
o2 l3 1.0 
o3 l3 1.0 
o4 l0 1.0 
o5 l5 0.9999999999999999 
o6 l2 0.07705675065292528 l6 0.26529422592647994 l5 0.09784276521733958 l4 0.09415249764247229 l0 0.0992396894724861 l3 0.0917600236373759 l1 0.2746540474509208 
