[map]
l1* l0 477.2127408190188
l2 l0 295.14911485552517
l2 l1 542.00092250844
l3 l0 607.5565817271672
l3 l1 144.08677940741129
l3 l2 623.5799868501233
l4 l0 559.5944960415533
l4 l1 295.6112311804137
l4 l2 453.0618059382185
l4 l3 260.3247971285102
l5 l0 274.36107595648474
l5 l1 361.23399618529817
l5 l2 181.39735389470266
l5 l3 444.55933237308153
l5 l4 307.61014287568605
l6 l0 402.16538886383546
l6 l1 176.9547964876906
l6 l2 563.3915157330646
l6 l3 312.8226334522488
l6 l4 451.42551988118703
l6 l5 401.31907505126145

[distr]
o0 l3 0.3199506182791152 l6 0.08478286126640487 l2 0.18149701731438614 l5 0.4137695031400938 
o1 l0 0.6559963192366779 l3 0.34400368076332205 
o2 l2 0.0585214671747278 l3 0.48372227729365347 l0 0.45775625553161875 
o3 l3 0.05647741170432928 l6 0.020501055633352156 l4 0.2001960689817406 l2 0.1136868492323914 l1 0.06806689894977581 l0 0.02803546578963039 l5 0.5130362497087804 
o4 l3 0.039218432108974716 l1 0.15674004674369027 l4 0.00235171816421401 l5 0.00020044528121607015 l2 0.23088145731472526 l0 0.10018766586491361 l6 0.47042023452226606 
o5 l5 0.14474279008877586 l0 0.03842084317252969 l2 0.6744138386052507 l4 0.0402559985438284 l1 0.10216652958961549 
o6 l1 0.17921813527908492 l2 0.0055979460277984705 l3 0.03977045263009925 l4 0.1434826526965013 l6 0.02529173311111153 l0 0.2160930048511069 l5 0.3905460754042976 
