[map]
l1* l0 293.4655005277452
l2 l0 398.0276372313862
l2 l1 352.41452864489
l3 l0 496.7293025381128
l3 l1 235.17227727774377
l3 l2 561.2076264627914
l4 l0 523.545604508337
l4 l1 247.77812655680484
l4 l2 554.0342949673784
l4 l3 47.07440918375928
l5 l0 467.0867157177562
l5 l1 477.51439768869795
l5 l2 793.3523807237235
l5 l3 453.4247456855437
l5 l4 500.48976013501016
l6 l0 467.70610430055325
l6 l1 214.2545215392198
l6 l2 549.626236637226
l6 l3 31.827660925679098
l6 l4 75.58438992278762
l6 l5 427.8142120126446

[distr]
o0 l6 0.06515267566415102 l4 0.5006374372567854 l3 0.07631342085714948 l5 0.14669855707041288 l0 0.2111979091515013 
o1 l6 1.0 
o2 l6 1.0 
o3 l3 1.0 
o4 l0 0.021765228543144787 l2 0.9782347714568552 
o5 l6 0.11192538625535324 l3 0.3608131657617775 l1 0.06540161149203941 l5 0.013046488205160805 l4 0.4488133482856689 
o6 l2 0.08105581173616241 l5 0.16847625166806476 l1 0.12329264479239918 l6 0.02588289042775135 l0 0.6012924013756222 
