[map]
l1* l0 1008.4126139631535
l2 l0 531.3605179160379
l2 l1 489.12166175707245
l3 l0 654.0282868500414
l3 l1 385.0519445477454
l3 l2 230.88741845323665
l4 l0 678.4762339242252
l4 l1 419.40195516950087
l4 l2 311.8108400937979
l4 l3 89.04493247793498
l5 l0 857.6106342624256
l5 l1 254.95097567963924
l5 l2 409.6828041302197
l5 l3 205.34117950377123
l5 l4 192.60841103129428
l6 l0 668.9730936293328
l6 l1 392.82184256988563
l6 l2 268.40454541605664
l6 l3 39.698866482558415
l6 l4 50.08991914547278
l6 l5 189.2326610286924
l7 l0 685.7470379082946
l7 l1 580.2973375779006
l7 l2 461.00433837438015
l7 l3 269.785099662676
l7 l4 186.5502613238588
l7 l5 328.39762483915746
l7 l6 234.5548976252681
l8 l0 792.7048631111077
l8 l1 300.048329440442
l8 l2 267.25456029785533
l8 l3 330.3604092502611
l8 l4 413.0726328383424
l8 l5 377.7949179118216
l8 l6 364.3871567440323
l8 l7 598.9407316254255
l9 l0 909.9214251791195
l9 l1 118.00423721205946
l9 l2 382.602927328059
l9 l3 321.7732120609172
l9 l4 377.68902552232043
l9 l5 260.0480724789169
l9 l6 340.26166401756166
l9 l7 556.3542037227722
l9 l8 183.1829686406463

[distr]
o0 l0 0.15126699124737794 l1 0.35693410490891775 l2 0.08048649980837463 l4 0.009045221257264873 l6 0.039732654501951334 l5 0.2641478172762461 l8 0.09838671099986745 
o1 l5 0.03808452310768556 l2 0.21818819673567355 l9 0.09422744969979015 l4 0.012017578156791841 l7 0.010388950692189064 l0 0.07143217058555051 l6 0.26135227930188004 l8 0.11149772473515723 l1 0.08437657939398935 l3 0.09843454759129255 
o2 l9 0.08637958031425637 l0 0.3258797557221961 l3 0.45882121558489836 l1 0.10197000542258039 l5 0.026949442956068846 
o3 l1 0.1197876245202648 l8 0.8635652226236975 l6 0.016647152856037684 
o4 l2 0.13310043584094142 l4 0.03863447955367935 l0 0.447174776456785 l8 0.11369837484323998 l1 0.26739193330535427 
o5 l4 0.07086784523585035 l2 0.4310726287886329 l9 0.25828742471247734 l6 0.04446440236803249 l0 0.19530769889500701 
o6 l1 0.1525808520806124 l7 0.37172416897131205 l5 0.4756949789480757 
o7 l9 0.06528502232833563 l2 0.33928333826768325 l6 0.006417755111086055 l8 0.20521652992413708 l0 0.12170979203342513 l4 0.21187708781340817 l7 0.037701106392799326 l5 0.0022388010968358955 l3 0.010270567032289398 
o8 l7 0.31111806472318615 l1 0.6888819352768139 
o9 l2 0.13902431132986695 l3 0.8609756886701331 
