[map]
l1* l0 746.571496911046
l2 l0 730.2198299142526
l2 l1 383.5101041693687
l3 l0 89.56003573022959
l3 l1 673.2042780612732
l3 l2 640.7901372524393
l4 l0 434.4306619012981
l4 l1 667.1738903764145
l4 l2 430.7354176289663
l4 l3 359.0891254271006
l5 l0 314.8650504581288
l5 l1 752.0724699123084
l5 l2 884.0458132925013
l5 l3 357.9511139806664
l5 l4 707.8827586542845
l6 l0 379.26903380054637
l6 l1 399.5722713102099
l6 l2 370.8503741402993
l6 l3 294.20061182805176
l6 l4 317.81283800375337
l6 l5 517.0502876896985
l7 l0 767.9908853625803
l7 l1 202.5660386145713
l7 l2 578.7892535284324
l7 l3 711.5117708091694
l7 l4 797.3255295047312
l7 l5 688.2223477917584
l7 l6 491.10182243604027
l8 l0 357.2897983430257
l8 l1 389.2826736447437
l8 l2 457.0525133942488
l8 l3 286.23242304113626
l8 l4 414.5865410261168
l8 l5 428.56504757154426
l8 l6 110.42191811411355
l8 l7 433.97926217735335
l9 l0 445.3818586336898
l9 l1 301.4232904073605
l9 l2 402.65121383152444
l9 l3 372.2633476451852
l9 l4 447.8001786511479
l9 l5 498.9519014895123
l9 l6 131.03434664239754
l9 l7 363.5010316353999
l9 l8 88.41379982785493

[distr]
o0 l2 0.024778386996096496 l0 0.19039875244767895 l3 0.02902295962090281 l9 0.0557913175753072 l1 0.08032123734561777 l7 0.39732635494111057 l5 0.22236099107328625 
o1 l2 0.9635831905440232 l9 0.0364168094559768 
o2 l2 0.2010695470255763 l7 0.0763434027355209 l5 0.2461077486316217 l6 0.04460991141274734 l1 0.008898904320584166 l8 0.3061319629764657 l0 0.03795280328431466 l3 0.07888571961316937 
o3 l0 0.028958821241562557 l3 0.00607934072932151 l1 0.14123080249163408 l9 0.14406090809252142 l4 0.27108532563019494 l6 0.03709967713733007 l7 0.23550249746138133 l2 0.044981446031545864 l5 0.08443844846794193 l8 0.006562732716566319 
o4 l9 0.8653529868114349 l7 0.13464701318856503 
o5 l5 0.04626258349012813 l9 0.0007820437104153686 l8 0.1191469609753439 l1 0.09815841204436497 l2 0.15383552951000917 l0 0.5818144702697383 
o6 l0 0.26842528342624256 l5 0.2702704837056436 l7 0.08355818331579075 l8 0.012319406949963368 l2 0.02238378825891842 l9 0.34304285434344123 
o7 l8 0.20956648935879021 l1 0.7904335106412097 
o8 l7 0.22617846294850275 l5 0.20096923527097124 l8 0.06537329477084192 l0 0.460471128112111 l4 0.04700787889757307 
o9 l9 0.051126583476886256 l1 0.4979681148633813 l6 0.13129787415729452 l2 0.05810234852632678 l8 0.08114911329827156 l0 0.05226793287877246 l4 0.1280880327990671 
