[map]
l1* l0 401.66279389557604
l2 l0 576.1084967260941
l2 l1 188.85973631242842
l3 l0 479.350602377842
l3 l1 538.3010310226055
l3 l2 581.4086342668123
l4 l0 105.60303025955268
l4 l1 429.424032862624
l4 l2 584.7093294962891
l4 l3 384.66738879192764
l5 l0 563.521073252811
l5 l1 442.7471061452576
l5 l2 415.07710127155894
l5 l3 227.07928130941406
l5 l4 497.1478653278117
l6 l0 271.51611370229944
l6 l1 495.0838312851673
l6 l2 610.7372593840988
l6 l3 236.21176939348302
l6 l4 166.68833192518306
l6 l5 401.78227935039644
l7 l0 637.3484133501863
l7 l1 687.3136110975834
l7 l2 703.5254082120986
l7 l3 163.97560794215707
l7 l4 538.4468404587402
l7 l5 298.8394217635953
l7 l6 378.4019027436305
l8 l0 302.3375596911505
l8 l1 530.6194493231473
l8 l2 642.0942298448102
l8 l3 229.2967509582288
l8 l4 196.7739820199815
l8 l5 412.393016429716
l8 l6 37.21558813185679
l8 l7 360.7173408640067

[distr]
o0 l5 0.08391157594989215 l3 0.08074674135843252 l4 0.08510960132735973 l6 0.0786949160268319 l7 0.23554785999178735 l0 0.057186326118184284 l8 0.18545131624342184 l1 0.19335166298409012 
o1 l0 0.2176812679614989 l3 0.05338346611265668 l8 0.36037104015701116 l1 0.0013145408328478381 l2 0.013079579629772657 l7 0.21005250137626919 l4 0.07007447990086393 l6 0.07404312402907956 
o2 l1 0.01943238496560262 l0 0.9805676150343974 
o3 l8 0.19606891875002608 l6 0.005744788103479892 l1 0.20447826539159386 l4 0.29200166260626736 l0 0.3017063651486327 
o4 l5 0.13553206453662064 l6 0.12700908741225558 l0 0.07432802978266939 l4 0.6631308182684543 
o5 l2 0.24445129864036425 l0 0.7555487013596357 
o6 l1 0.3588141586764707 l2 0.07872724824993624 l8 0.08636603540039091 l5 0.14698979785462765 l0 0.05897401566021404 l3 0.00498418863364962 l4 0.027024425282263138 l6 0.12225596750419164 l7 0.11586416273825606 
o7 l0 0.49637265100296596 l6 0.10549082250543312 l7 0.15313936376128073 l5 0.044013503415623156 l3 0.06943010048074687 l4 0.010127906066280471 l2 0.08160476075380443 l8 0.03083018214996308 l1 0.008990709863902236 
o8 l1 0.17723281390907772 l0 0.01701799800870403 l6 0.2514137808274936 l2 0.022657525334520503 l3 0.18723065180061693 l4 0.23542413210876173 l7 0.0010011292093156036 l8 0.10802196880150987 
