[map]
l1* l0 461.9794367718113
l2 l0 553.0433979354603
l2 l1 843.3670612491337
l3 l0 407.6039744654117
l3 l1 734.9911564093816
l3 l2 881.8389875708604
l4 l0 592.3731931814606
l4 l1 762.9134944408835
l4 l2 204.70710783946902
l4 l3 973.1007142120491
l5 l0 275.1817581163403
l5 l1 728.2375985899108
l5 l2 601.9983388681401
l5 l3 294.7303852676205
l5 l4 720.9583899227472
l6 l0 343.8895171417704
l6 l1 556.5294241996554
l6 l2 286.93727537564723
l6 l3 738.6589199353109
l6 l4 252.6697449240807
l6 l5 515.911814169825
l7 l0 454.9483487166428
l7 l1 892.2359553391692
l7 l2 366.9564006799718
l7 l3 618.2337745545774
l7 l4 548.2955407442231
l7 l5 325.56566157996457
l7 l6 452.24993090104505
l8 l0 593.2158123313976
l8 l1 675.1962677621967
l8 l2 333.3976604596979
l8 l3 993.8903360029213
l8 l4 138.03260484392808
l8 l5 768.5961228109338
l8 l6 256.3298656028985
l8 l7 646.4804714761306

[distr]
o0 l4 0.2784581697396194 l2 0.32485204020218145 l6 0.03933723180525413 l5 0.148405531085544 l8 0.20894702716740102 
o1 l2 1.0 
o2 l6 0.15467867763854778 l4 0.8453213223614523 
o3 l2 0.30083165130096895 l6 0.005799203525040184 l8 0.046784065470869156 l0 0.013579805426274301 l4 0.1571794553976987 l7 0.039964348568732225 l5 0.09398678250076789 l3 0.048268517323365054 l1 0.2936061704862836 
o4 l1 0.19136635912917108 l2 0.032943883355904695 l3 0.14470438616606948 l4 0.021728020127920796 l7 0.05293475632955636 l8 0.067740545005437 l5 0.07884227523140008 l6 0.4097397746545407 
o5 l0 0.011009624142598587 l7 0.3520478458908884 l2 0.2087924892065709 l8 0.36347399688474974 l5 0.0646760438751923 
o6 l5 0.01035596160017266 l0 0.04750828376344351 l2 0.04803954527557272 l3 0.10636982763665392 l4 0.10951311773556884 l7 0.6782132639885883 
o7 l8 0.9717226359339938 l7 0.028277364066006287 
o8 l6 1.0 
