[map]
l1* l0 361.8894858931384
l2 l0 294.92371895118913
l2 l1 589.7389252881312
l3 l0 266.101484400219
l3 l1 421.80801320031844
l3 l2 214.46211786700232
l4 l0 239.74152748324602
l4 l1 417.1618390984487
l4 l2 199.37903600930565
l4 l3 28.319604517012593
l5 l0 170.53152201279386
l5 l1 306.413119823548
l5 l2 285.40672732085346
l5 l3 133.55523202031435
l5 l4 118.84864324004712

[distr]
o0 l0 0.4745258210167151 l1 0.028324612673078585 l2 0.07188561912401326 l4 0.42526394718619315 
o1 l0 0.9999999999999999 
o2 l4 0.0487870917447173 l1 0.17601261433926377 l3 0.03102579986079538 l2 0.26508497026970557 l5 0.4790895237855179 
o3 l1 0.05578726698445889 l2 0.03248549579725628 l4 0.30412418616764375 l3 0.5582188606635209 l5 0.0493841903871201 
o4 l5 0.006068298238550465 l3 0.07854294099108464 l2 0.16417277005092976 l1 0.1303981494790405 l4 0.14722578259051855 l0 0.4735920586498761 
o5 l3 0.4696974516907079 l4 0.041531990668453325 l0 0.38582328421618023 l5 0.10294727342465872 
