[map]
l1* l0 206.8864422817503
l2 l0 447.82585901218346
l2 l1 241.0850472343733
l3 l0 499.8599803945101
l3 l1 306.41475160311717
l3 l2 130.01538370516005
l4 l0 207.15211801958483
l4 l1 302.04966479041155
l4 l2 510.3920062069938
l4 l3 602.2524387663366
l5 l0 161.22654868228122
l5 l1 145.60219778561037
l5 l2 347.51978360950903
l5 l3 366.22670574386024
l5 l4 344.5025399035543

[distr]
o0 l0 1.0 
o1 l3 0.33531988614317854 l2 0.6622415298233483 l0 0.002438584033473318 
o2 l5 0.3437071037565259 l2 0.1803766932265145 l1 0.034474228664240616 l3 0.44144197435271887 
o3 l0 0.005364550998577691 l2 0.9946354490014222 
o4 l5 0.2367096777394189 l1 0.24936100746913864 l3 0.3578073300102498 l4 0.1561219847811927 
o5 l3 0.042678242522878745 l2 0.11919778010930858 l5 0.45364251814780493 l1 0.06153264488662972 l4 0.12241434191401983 l0 0.2005344724193583 
